,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,venue,team1,50s,100s,ducks,dr11Score
16102,Asmavia Iqbal,12.0,13.0,0.0,1.0,92.30769230769229,DN Wyatt,['A Brindle'],run out,Nain Abidi,2012-09-04,Pakistan,England,Haslegrave Ground,Pakistan,0,0,0,18.0
16103,Asmavia Iqbal,12.0,13.0,0.0,1.0,92.30769230769229,A Shrubsole,['TT Beaumont'],caught,Asmavia Iqbal,2012-09-04,Pakistan,England,Haslegrave Ground,Pakistan,0,0,0,18.0
16104,Asmavia Iqbal,0.0,2.0,0.0,0.0,0.0,JL Gunn,['CM Edwards'],caught,Asmavia Iqbal,2012-09-05,Pakistan,England,Haslegrave Ground,Pakistan,0,0,1,2.0
16105,Asmavia Iqbal,2.0,8.0,0.0,0.0,25.0,notOut,notOut,notOut,notOut,2012-09-27,Pakistan,England,Galle International Stadium,Pakistan,0,0,0,6.0
16106,Asmavia Iqbal,10.0,11.0,0.0,1.0,90.9090909090909,J Goswami,['M Raj'],caught,Asmavia Iqbal,2012-10-01,Pakistan,Pakistan,Galle International Stadium,Pakistan,0,0,0,16.0
16107,Asmavia Iqbal,7.0,9.0,0.0,0.0,77.7777777777778,A Das,['A Sharma'],caught,Asmavia Iqbal,2012-10-28,Pakistan,India,Guanggong International Cricket Stadium,Pakistan,0,0,0,11.0
16108,Asmavia Iqbal,1.0,6.0,0.0,0.0,16.666666666666664,A Das,['PG Raut'],caught,Asmavia Iqbal,2012-10-31,Pakistan,India,Guanggong International Cricket Stadium,Pakistan,0,0,0,5.0
16109,Asmavia Iqbal,1.0,1.0,0.0,0.0,100.0,notOut,notOut,notOut,notOut,2013-07-05,Pakistan,Pakistan,Haslegrave Ground,Pakistan,0,0,0,5.0
16110,Asmavia Iqbal,6.0,8.0,1.0,0.0,75.0,MJG Nielsen,0,caught and bowled,Asmavia Iqbal,2014-03-27,Pakistan,New Zealand,Sylhet Stadium,Pakistan,0,0,0,11.0
16111,Asmavia Iqbal,1.0,2.0,0.0,0.0,50.0,JL Jonassen,['AJ Healy'],caught,Asmavia Iqbal,2014-03-29,Pakistan,Australia,Sylhet Stadium,Pakistan,0,0,0,5.0
16112,Asmavia Iqbal,8.0,8.0,0.0,0.0,100.0,notOut,notOut,notOut,notOut,2014-03-31,Pakistan,Pakistan,Sylhet Stadium,Pakistan,0,0,0,12.0
16113,Asmavia Iqbal,3.0,5.0,0.0,0.0,60.0,Poonam Yadav,0,bowled,Asmavia Iqbal,2014-04-02,Pakistan,India,Sylhet Stadium,Pakistan,0,0,0,7.0
16114,Asmavia Iqbal,16.0,6.0,0.0,2.0,266.66666666666663,PRCS Kumarihami,['LE Kaushalya'],run out,Asmavia Iqbal,2014-04-03,Sri Lanka,Pakistan,Sylhet Stadium,Pakistan,0,0,0,24.0
16115,Asmavia Iqbal,4.0,6.0,0.0,0.0,66.66666666666666,EA Osborne,0,bowled,Asmavia Iqbal,2014-08-30,Pakistan,Australia,Kerrydale Oval,Pakistan,0,0,0,8.0
16116,Asmavia Iqbal,4.0,6.0,1.0,0.0,66.66666666666666,JL Hunter,['DM Kimmince'],caught,Asmavia Iqbal,2014-08-31,Pakistan,Australia,Kerrydale Oval,Pakistan,0,0,0,9.0
16117,Asmavia Iqbal,6.0,11.0,0.0,0.0,54.54545454545454,DM Kimmince,['AJ Blackwell'],run out,Asmavia Iqbal,2014-09-03,Pakistan,Australia,Kerrydale Oval,Pakistan,0,0,0,10.0
16118,Asmavia Iqbal,5.0,3.0,1.0,0.0,166.66666666666669,DM Kimmince,['EA Osborne'],caught,Asmavia Iqbal,2014-09-05,Pakistan,Australia,Kerrydale Oval,Pakistan,0,0,0,10.0
16119,Asmavia Iqbal,6.0,2.0,0.0,1.0,300.0,HAM Samuddika,0,bowled,Asmavia Iqbal,2015-01-16,Sri Lanka,Pakistan,Sharjah Cricket Stadium,Pakistan,0,0,0,12.0
16120,Asmavia Iqbal,3.0,4.0,0.0,0.0,75.0,MGMCP Gunawardene,['LE Kaushalya'],caught,Asmavia Iqbal,2015-01-17,Sri Lanka,Sri Lanka,Sharjah Cricket Stadium,Pakistan,0,0,0,7.0
16121,Asmavia Iqbal,23.0,18.0,3.0,1.0,127.77777777777777,notOut,notOut,notOut,notOut,2015-03-19,South Africa,Pakistan,Sharjah Cricket Stadium,Pakistan,0,0,0,32.0
16122,Asmavia Iqbal,21.0,14.0,2.0,0.0,150.0,notOut,notOut,notOut,notOut,2015-03-20,South Africa,Pakistan,Sharjah Cricket Stadium,Pakistan,0,0,0,27.0
16123,Asmavia Iqbal,31.0,29.0,1.0,2.0,106.89655172413792,M Daniels,['S Luus'],run out,Asmavia Iqbal,2015-03-22,South Africa,South Africa,Sharjah Cricket Stadium,Pakistan,0,0,0,40.0
16124,Asmavia Iqbal,1.0,2.0,0.0,0.0,50.0,Fahima Khatun,['Nigar Sultana'],caught,Asmavia Iqbal,2015-09-30,Bangladesh,Pakistan,Southend Club Cricket Stadium,Pakistan,0,0,0,5.0
16125,Asmavia Iqbal,7.0,9.0,0.0,0.0,77.7777777777778,Jahanara Alam,['Nigar Sultana'],run out,Asmavia Iqbal,2015-10-01,Bangladesh,Pakistan,Southend Club Cricket Stadium,Pakistan,0,0,0,11.0
16126,Asmavia Iqbal,4.0,6.0,0.0,0.0,66.66666666666666,DJS Dottin,0,caught and bowled,Asmavia Iqbal,2015-10-29,Pakistan,West Indies,"National Cricket Stadium, St George's",Pakistan,0,0,0,8.0
16127,Asmavia Iqbal,19.0,13.0,0.0,1.0,146.15384615384613,notOut,notOut,notOut,notOut,2016-03-16,West Indies,West Indies,"MA Chidambaram Stadium, Chepauk",Pakistan,0,0,0,25.0
16128,Asmavia Iqbal,5.0,6.0,0.0,0.0,83.33333333333334,notOut,notOut,notOut,notOut,2016-03-19,Pakistan,Pakistan,Feroz Shah Kotla,Pakistan,0,0,0,9.0
16129,Asmavia Iqbal,15.0,22.0,0.0,1.0,68.18181818181817,GA Elwiss,0,lbw,Asmavia Iqbal,2016-03-27,Pakistan,England,"MA Chidambaram Stadium, Chepauk",Pakistan,0,0,0,21.0
16130,Asmavia Iqbal,35.0,27.0,3.0,1.0,129.62962962962962,D Hazell,0,bowled,Asmavia Iqbal,2016-07-03,Pakistan,England,County Ground,Pakistan,0,0,0,44.0
16131,Asmavia Iqbal,20.0,25.0,1.0,1.0,80.0,KH Brunt,['NR Sciver'],caught,Asmavia Iqbal,2016-07-05,Pakistan,England,The Rose Bowl,Pakistan,0,0,0,27.0
16132,Asmavia Iqbal,4.0,10.0,0.0,0.0,40.0,AC Kerr,0,lbw,Asmavia Iqbal,2016-11-21,Pakistan,New Zealand,Saxton Oval,Pakistan,0,0,0,8.0
16133,Asmavia Iqbal,1.0,5.0,0.0,0.0,20.0,S Pandey,0,bowled,Asmavia Iqbal,2016-12-04,Pakistan,India,Asian Institute of Technology Ground,Pakistan,0,0,0,5.0
16134,Awais Zia,18.0,13.0,1.0,1.0,138.46153846153842,ST Finn,['SCJ Broad'],caught,Awais Zia,2012-02-23,Pakistan,Pakistan,Dubai International Cricket Stadium,Pakistan,0,0,0,25.0
16135,Awais Zia,6.0,15.0,0.0,1.0,40.0,SCJ Broad,['JW Dernbach'],caught,Awais Zia,2012-02-25,Pakistan,England,Dubai International Cricket Stadium,Pakistan,0,0,0,12.0
16136,Awais Zia,23.0,29.0,1.0,1.0,79.3103448275862,GP Swann,0,lbw,Awais Zia,2012-02-27,Pakistan,England,Sheikh Zayed Stadium,Pakistan,0,0,0,30.0
16137,Awais Zia,3.0,7.0,0.0,0.0,42.857142857142854,GJ Maxwell,['KW Richardson'],caught,Awais Zia,2014-10-05,Pakistan,Australia,Dubai International Cricket Stadium,Pakistan,0,0,0,7.0
16138,Awais Zia,20.0,22.0,2.0,0.0,90.9090909090909,NL McCullum,"['AP Devcich', 'NL McCullum']",run out,Awais Zia,2014-12-04,Pakistan,Pakistan,Dubai International Cricket Stadium,Pakistan,0,0,0,26.0
16139,Ayesha Zafar,1.0,3.0,0.0,0.0,33.33333333333333,TD Smartt,0,bowled,Ayesha Zafar,2015-10-29,Pakistan,West Indies,"National Cricket Stadium, St George's",Pakistan,0,0,0,5.0
16140,Ayesha Zafar,14.0,19.0,2.0,0.0,73.68421052631578,LMM Tahuhu,['AE Satterthwaite'],caught,Ayesha Zafar,2016-11-21,Pakistan,New Zealand,Saxton Oval,Pakistan,0,0,0,20.0
16141,Ayesha Zafar,15.0,14.0,3.0,0.0,107.14285714285714,J Goswami,0,bowled,Ayesha Zafar,2016-12-04,Pakistan,India,Asian Institute of Technology Ground,Pakistan,0,0,0,22.0
16142,Babar Azam,15.0,11.0,2.0,0.0,136.36363636363637,notOut,notOut,notOut,notOut,2016-09-07,Pakistan,Pakistan,Old Trafford,Pakistan,0,0,0,21.0
16143,Babar Azam,55.0,37.0,6.0,2.0,148.64864864864862,notOut,notOut,notOut,notOut,2016-09-23,West Indies,Pakistan,Dubai International Cricket Stadium,Pakistan,1,0,0,77.0
16144,Babar Azam,19.0,19.0,2.0,0.0,100.0,CR Brathwaite,['KA Pollard'],caught,Babar Azam,2016-09-24,West Indies,Pakistan,Dubai International Cricket Stadium,Pakistan,0,0,0,25.0
16145,Babar Azam,27.0,25.0,1.0,0.0,108.0,notOut,notOut,notOut,notOut,2016-09-27,West Indies,Pakistan,Sheikh Zayed Stadium,Pakistan,0,0,0,32.0
16146,Babar Azam,29.0,32.0,3.0,0.0,90.625,JO Holder,['R Powell'],caught,Babar Azam,2017-03-26,Pakistan,Pakistan,"Kensington Oval, Bridgetown",Pakistan,0,0,0,36.0
16147,Babar Azam,27.0,28.0,4.0,0.0,96.42857142857143,CR Brathwaite,['CAK Walton'],caught,Babar Azam,2017-03-30,Pakistan,Pakistan,"Queen's Park Oval, Port of Spain",Pakistan,0,0,0,35.0
16148,Babar Azam,43.0,39.0,3.0,1.0,110.25641025641028,SP Narine,0,bowled,Babar Azam,2017-04-01,Pakistan,West Indies,"Queen's Park Oval, Port of Spain",Pakistan,0,0,0,52.0
16149,Babar Azam,38.0,36.0,1.0,1.0,105.55555555555556,KOK Williams,['R Powell (sub)'],caught,Babar Azam,2017-04-02,Pakistan,Pakistan,"Queen's Park Oval, Port of Spain",Pakistan,0,0,0,45.0
16150,Batool Fatima,11.0,17.0,1.0,0.0,64.70588235294117,LA Marsh,"['A Shrubsole', 'SJ Taylor']",run out,Asmavia Iqbal,2012-09-27,Pakistan,England,Galle International Stadium,Pakistan,0,0,0,16.0
16151,Batool Fatima,1.0,1.0,0.0,0.0,100.0,J Goswami,"['MR Meshram', 'S Naik']",run out,Batool Fatima,2012-10-01,Pakistan,Pakistan,Galle International Stadium,Pakistan,0,0,0,5.0
16152,Batool Fatima,1.0,3.0,0.0,0.0,33.33333333333333,E Bisht,['S Naik'],caught,Batool Fatima,2012-10-31,Pakistan,India,Guanggong International Cricket Stadium,Pakistan,0,0,0,5.0
16153,Batool Fatima,2.0,5.0,0.0,0.0,40.0,D Hazell,['A Brindle'],caught,Batool Fatima,2013-07-05,Pakistan,Pakistan,Haslegrave Ground,Pakistan,0,0,0,6.0
16154,Batool Fatima,3.0,4.0,0.0,0.0,75.0,notOut,notOut,notOut,notOut,2014-03-27,Pakistan,New Zealand,Sylhet Stadium,Pakistan,0,0,0,7.0
16155,Batool Fatima,3.0,11.0,0.0,0.0,27.27272727272727,SJ Coyte,0,bowled,Batool Fatima,2014-03-29,Pakistan,Australia,Sylhet Stadium,Pakistan,0,0,0,7.0
16156,Batool Fatima,9.0,4.0,2.0,0.0,225.0,notOut,notOut,notOut,notOut,2014-04-02,Pakistan,India,Sylhet Stadium,Pakistan,0,0,0,15.0
16157,Bilawal Bhatti,10.0,8.0,1.0,0.0,125.0,SL Malinga,['NLTC Perera'],caught,Bilawal Bhatti,2013-12-11,Sri Lanka,Pakistan,Dubai International Cricket Stadium,Pakistan,0,0,0,15.0
16158,Bilawal Bhatti,0.0,1.0,0.0,0.0,0.0,SMSM Senanayake,['KC Sangakkara'],stumped,Bilawal Bhatti,2013-12-13,Sri Lanka,Sri Lanka,Dubai International Cricket Stadium,Pakistan,0,0,1,2.0
16159,Bilawal Bhatti,13.0,6.0,1.0,1.0,216.66666666666663,notOut,notOut,notOut,notOut,2015-05-24,Zimbabwe,Pakistan,Gaddafi Stadium,Pakistan,0,0,0,20.0
16160,Bismah Maroof,1.0,7.0,0.0,0.0,14.285714285714285,HL Colvin,['JL Gunn'],caught,Bismah Maroof,2012-09-04,Pakistan,England,Haslegrave Ground,Pakistan,0,0,0,5.0
16161,Bismah Maroof,29.0,38.0,3.0,0.0,76.31578947368422,DN Wyatt,0,caught and bowled,Bismah Maroof,2012-09-05,Pakistan,England,Haslegrave Ground,Pakistan,0,0,0,36.0
16162,Bismah Maroof,1.0,8.0,0.0,0.0,12.5,LA Marsh,['SJ Taylor'],stumped,Bismah Maroof,2012-09-27,Pakistan,England,Galle International Stadium,Pakistan,0,0,0,5.0
16163,Bismah Maroof,3.0,10.0,0.0,0.0,30.0,RK Parwin,['H Kaur'],caught,Bismah Maroof,2012-10-01,Pakistan,Pakistan,Galle International Stadium,Pakistan,0,0,0,7.0
16164,Bismah Maroof,11.0,16.0,1.0,0.0,68.75,notOut,notOut,notOut,notOut,2012-10-28,Pakistan,India,Guanggong International Cricket Stadium,Pakistan,0,0,0,16.0
16165,Bismah Maroof,27.0,46.0,1.0,0.0,58.69565217391305,notOut,notOut,notOut,notOut,2012-10-30,Pakistan,Pakistan,Guanggong International Cricket Stadium,Pakistan,0,0,0,32.0
16166,Bismah Maroof,18.0,33.0,2.0,0.0,54.54545454545454,AA Patil,['R Malhotra'],caught,Bismah Maroof,2012-10-31,Pakistan,India,Guanggong International Cricket Stadium,Pakistan,0,0,0,24.0
16167,Bismah Maroof,6.0,9.0,0.0,0.0,66.66666666666666,D Hazell,['NR Sciver'],run out,Bismah Maroof,2013-07-05,Pakistan,Pakistan,Haslegrave Ground,Pakistan,0,0,0,10.0
16168,Bismah Maroof,38.0,31.0,4.0,0.0,122.58064516129032,L Delany,['EJ Tice'],caught,Bismah Maroof,2013-07-16,Pakistan,Pakistan,YMCA Cricket Club,Pakistan,0,0,0,46.0
16169,Bismah Maroof,35.0,36.0,1.0,0.0,97.2222222222222,notOut,notOut,notOut,notOut,2013-07-31,Sri Lanka,0,YMCA Cricket Club,Pakistan,0,0,0,40.0
16170,Bismah Maroof,18.0,34.0,0.0,0.0,52.941176470588246,notOut,notOut,notOut,notOut,2014-01-19,Pakistan,Ireland,West End Park International Cricket Stadium,Pakistan,0,0,0,22.0
16171,Bismah Maroof,4.0,3.0,1.0,0.0,133.33333333333331,notOut,notOut,notOut,notOut,2014-01-19,South Africa,Pakistan,West End Park International Cricket Stadium,Pakistan,0,0,0,9.0
16172,Bismah Maroof,14.0,25.0,2.0,0.0,56.00000000000001,notOut,notOut,notOut,notOut,2014-01-24,South Africa,Pakistan,West End Park International Cricket Stadium,Pakistan,0,0,0,20.0
16173,Bismah Maroof,1.0,2.0,0.0,0.0,50.0,FC Leydon-Davis,0,lbw,Bismah Maroof,2014-03-27,Pakistan,New Zealand,Sylhet Stadium,Pakistan,0,0,0,5.0
16174,Bismah Maroof,28.0,35.0,3.0,0.0,80.0,EA Perry,0,bowled,Bismah Maroof,2014-03-29,Pakistan,Australia,Sylhet Stadium,Pakistan,0,0,0,35.0
16175,Bismah Maroof,48.0,47.0,3.0,0.0,102.12765957446808,LK O'Reilly,['IMHC Joyce'],run out,Nahida Khan,2014-03-31,Pakistan,Pakistan,Sylhet Stadium,Pakistan,0,0,0,55.0
16176,Bismah Maroof,4.0,10.0,0.0,0.0,40.0,S Sharma,0,bowled,Bismah Maroof,2014-04-02,Pakistan,India,Sylhet Stadium,Pakistan,0,0,0,8.0
16177,Bismah Maroof,62.0,53.0,7.0,0.0,116.98113207547169,HASD Siriwardene,['HASD Siriwardene'],run out,Sana Mir,2014-04-03,Sri Lanka,Pakistan,Sylhet Stadium,Pakistan,1,0,0,81.0
16178,Bismah Maroof,15.0,16.0,1.0,0.0,93.75,DM Kimmince,0,bowled,Bismah Maroof,2014-08-30,Pakistan,Australia,Kerrydale Oval,Pakistan,0,0,0,20.0
16179,Bismah Maroof,0.0,2.0,0.0,0.0,0.0,SJ Coyte,0,bowled,Bismah Maroof,2014-08-31,Pakistan,Australia,Kerrydale Oval,Pakistan,0,0,1,2.0
16180,Bismah Maroof,5.0,11.0,0.0,0.0,45.45454545454545,KM Beams,0,bowled,Bismah Maroof,2014-09-03,Pakistan,Australia,Kerrydale Oval,Pakistan,0,0,0,9.0
16181,Bismah Maroof,39.0,45.0,2.0,0.0,86.66666666666669,EA Osborne,['AJ Healy'],stumped,Bismah Maroof,2014-09-05,Pakistan,Australia,Kerrydale Oval,Pakistan,0,0,0,45.0
16182,Bismah Maroof,7.0,8.0,1.0,0.0,87.5,I Ranaweera,['GWHM Perera'],caught,Bismah Maroof,2015-01-16,Sri Lanka,Pakistan,Sharjah Cricket Stadium,Pakistan,0,0,0,12.0
16183,Bismah Maroof,46.0,40.0,4.0,0.0,115.0,I Ranaweera,0,bowled,Bismah Maroof,2015-01-17,Sri Lanka,Sri Lanka,Sharjah Cricket Stadium,Pakistan,0,0,0,54.0
16184,Bismah Maroof,19.0,24.0,2.0,0.0,79.16666666666666,S Luus,['T Chetty'],caught,Bismah Maroof,2015-03-19,South Africa,Pakistan,Sharjah Cricket Stadium,Pakistan,0,0,0,25.0
16185,Bismah Maroof,30.0,39.0,3.0,0.0,76.92307692307693,notOut,notOut,notOut,notOut,2015-03-20,South Africa,Pakistan,Sharjah Cricket Stadium,Pakistan,0,0,0,37.0
16186,Bismah Maroof,34.0,43.0,2.0,0.0,79.06976744186046,S Ismail,['T Chetty'],caught,Bismah Maroof,2015-03-22,South Africa,South Africa,Sharjah Cricket Stadium,Pakistan,0,0,0,40.0
16187,Bismah Maroof,65.0,59.0,5.0,0.0,110.16949152542372,notOut,notOut,notOut,notOut,2015-09-30,Bangladesh,Pakistan,Southend Club Cricket Stadium,Pakistan,1,0,0,82.0
16188,Bismah Maroof,44.0,39.0,2.0,0.0,112.8205128205128,Nahida Akter,['Nahida Akter'],run out,Nida Dar,2015-10-01,Bangladesh,Pakistan,Southend Club Cricket Stadium,Pakistan,0,0,0,50.0
16189,Bismah Maroof,5.0,12.0,0.0,0.0,41.66666666666667,TD Smartt,['B Cooper'],caught,Bismah Maroof,2015-10-29,Pakistan,West Indies,"National Cricket Stadium, St George's",Pakistan,0,0,0,9.0
16190,Bismah Maroof,22.0,30.0,1.0,0.0,73.33333333333333,A Mohammed,['MR Aguilleira'],stumped,Bismah Maroof,2016-03-16,West Indies,West Indies,"MA Chidambaram Stadium, Chepauk",Pakistan,0,0,0,27.0
16191,Bismah Maroof,5.0,18.0,0.0,0.0,27.777777777777782,H Kaur,['J Goswami'],caught,Bismah Maroof,2016-03-19,Pakistan,Pakistan,Feroz Shah Kotla,Pakistan,0,0,0,9.0
16192,Bismah Maroof,43.0,44.0,5.0,0.0,97.72727272727272,notOut,notOut,notOut,notOut,2016-03-24,Pakistan,Pakistan,Feroz Shah Kotla,Pakistan,0,0,0,52.0
16193,Bismah Maroof,6.0,12.0,0.0,0.0,50.0,A Shrubsole,['DN Wyatt'],caught,Bismah Maroof,2016-03-27,Pakistan,England,"MA Chidambaram Stadium, Chepauk",Pakistan,0,0,0,10.0
16194,Bismah Maroof,19.0,17.0,4.0,0.0,111.76470588235294,JL Gunn,['D Hazell'],caught,Bismah Maroof,2016-07-03,Pakistan,England,County Ground,Pakistan,0,0,0,27.0
16195,Bismah Maroof,4.0,6.0,1.0,0.0,66.66666666666666,NR Sciver,['AE Jones'],caught,Bismah Maroof,2016-07-05,Pakistan,England,The Rose Bowl,Pakistan,0,0,0,9.0
16196,Bismah Maroof,35.0,42.0,5.0,0.0,83.33333333333334,JL Gunn,['DN Wyatt'],run out,Javeria Khan,2016-07-07,Pakistan,England,County Ground,Pakistan,0,0,0,44.0
16197,Bismah Maroof,35.0,42.0,5.0,0.0,83.33333333333334,A Hartley,0,bowled,Bismah Maroof,2016-07-07,Pakistan,England,County Ground,Pakistan,0,0,0,44.0
16198,Bismah Maroof,1.0,4.0,0.0,0.0,25.0,MJG Nielsen,"['LMM Tahuhu', 'SW Bates', 'MJG Nielsen']",run out,Bismah Maroof,2016-11-21,Pakistan,New Zealand,Saxton Oval,Pakistan,0,0,0,5.0
16199,Bismah Maroof,25.0,27.0,2.0,0.0,92.5925925925926,AA Patil,0,caught and bowled,Bismah Maroof,2016-12-04,Pakistan,India,Asian Institute of Technology Ground,Pakistan,0,0,0,31.0
16200,Fakhar Zaman,5.0,8.0,0.0,0.0,62.5,S Badree,['JO Holder'],caught,Fakhar Zaman,2017-03-30,Pakistan,Pakistan,"Queen's Park Oval, Port of Spain",Pakistan,0,0,0,9.0
16201,Fakhar Zaman,21.0,21.0,0.0,1.0,100.0,JO Holder,"['JO Holder', 'CAK Walton']",run out,Sarfraz Ahmed,2017-04-01,Pakistan,West Indies,"Queen's Park Oval, Port of Spain",Pakistan,0,0,0,27.0
16202,Fawad Alam,3.0,4.0,0.0,0.0,75.0,notOut,notOut,notOut,notOut,2007-09-04,Pakistan,Pakistan,Gymkhana Club Ground,Pakistan,0,0,0,7.0
16203,Fawad Alam,16.0,7.0,1.0,1.0,228.57142857142856,notOut,notOut,notOut,notOut,2008-04-20,Bangladesh,Pakistan,National Stadium,Pakistan,0,0,0,23.0
16204,Fawad Alam,23.0,8.0,0.0,3.0,287.5,notOut,notOut,notOut,notOut,2008-10-11,Sri Lanka,Pakistan,Maple Leaf North-West Ground,Pakistan,0,0,0,33.0
16205,Fawad Alam,2.0,5.0,0.0,0.0,40.0,MF Maharoof,0,caught and bowled,Fawad Alam,2008-10-13,Sri Lanka,Sri Lanka,Maple Leaf North-West Ground,Pakistan,0,0,0,6.0
16206,Fawad Alam,3.0,2.0,0.0,0.0,150.0,notOut,notOut,notOut,notOut,2009-06-09,Pakistan,Pakistan,Lord's,Pakistan,0,0,0,7.0
16207,Fawad Alam,12.0,11.0,1.0,0.0,109.09090909090908,KMDN Kulasekara,['KC Sangakkara'],caught,Fawad Alam,2009-06-12,Sri Lanka,Sri Lanka,Lord's,Pakistan,0,0,0,17.0
16208,Fawad Alam,15.0,14.0,0.0,0.0,107.14285714285714,SE Bond,['IG Butler'],caught,Fawad Alam,2009-11-12,Pakistan,Pakistan,Dubai International Cricket Stadium,Pakistan,0,0,0,19.0
16209,Fawad Alam,17.0,13.0,0.0,1.0,130.76923076923077,notOut,notOut,notOut,notOut,2009-11-13,Pakistan,Pakistan,Dubai International Cricket Stadium,Pakistan,0,0,0,23.0
16210,Fawad Alam,1.0,5.0,0.0,0.0,20.0,SPD Smith,['CL White'],caught,Fawad Alam,2010-02-05,Pakistan,Australia,Melbourne Cricket Ground,Pakistan,0,0,0,5.0
16211,Fawad Alam,23.0,23.0,0.0,1.0,100.0,SCJ Broad,['MJ Prior'],caught,Fawad Alam,2010-02-19,Pakistan,England,Dubai International Cricket Stadium,Pakistan,0,0,0,29.0
16212,Fawad Alam,28.0,20.0,2.0,0.0,140.0,SCJ Broad,['EJG Morgan'],caught,Fawad Alam,2010-02-20,Pakistan,Pakistan,Dubai International Cricket Stadium,Pakistan,0,0,0,34.0
16213,Fawad Alam,16.0,11.0,1.0,1.0,145.45454545454547,MG Johnson,['MJ Clarke'],caught,Fawad Alam,2010-05-02,Pakistan,Australia,"Beausejour Stadium, Gros Islet",Pakistan,0,0,0,23.0
16214,Fawad Alam,1.0,3.0,0.0,0.0,33.33333333333333,SCJ Broad,['C Kieswetter'],caught,Fawad Alam,2010-05-06,Pakistan,England,"Kensington Oval, Bridgetown",Pakistan,0,0,0,5.0
16215,Fawad Alam,20.0,29.0,0.0,0.0,68.96551724137932,MH Yardy,0,caught and bowled,Fawad Alam,2010-09-05,Pakistan,England,Sophia Gardens,Pakistan,0,0,0,24.0
16216,Fawad Alam,0.0,1.0,0.0,0.0,0.0,GP Swann,['SM Davies'],caught,Fawad Alam,2010-09-07,Pakistan,England,Sophia Gardens,Pakistan,0,0,1,2.0
16217,Fawad Alam,9.0,11.0,1.0,0.0,81.81818181818183,SB Styris,['JEC Franklin'],caught,Fawad Alam,2010-12-26,Pakistan,New Zealand,Eden Park,Pakistan,0,0,0,14.0
16218,Hammad Azam,21.0,15.0,3.0,1.0,140.0,RS Bopara,['JC Buttler'],caught,Hammad Azam,2012-02-25,Pakistan,England,Dubai International Cricket Stadium,Pakistan,0,0,0,30.0
16219,Hammad Azam,2.0,2.0,0.0,0.0,100.0,notOut,notOut,notOut,notOut,2012-02-27,Pakistan,England,Sheikh Zayed Stadium,Pakistan,0,0,0,6.0
16220,Hammad Azam,10.0,15.0,0.0,0.0,66.66666666666666,ST Gabriel,['KA Pollard'],caught,Hammad Azam,2013-07-27,Pakistan,Pakistan,"Arnos Vale Ground, Kingstown",Pakistan,0,0,0,14.0
16221,Hammad Azam,1.0,2.0,0.0,0.0,50.0,SP Narine,['J Charles'],stumped,Hammad Azam,2013-07-28,Pakistan,Pakistan,"Arnos Vale Ground, Kingstown",Pakistan,0,0,0,5.0
16222,Haris Sohail,1.0,4.0,0.0,0.0,25.0,S Badree,0,caught and bowled,Haris Sohail,2013-07-28,Pakistan,Pakistan,"Arnos Vale Ground, Kingstown",Pakistan,0,0,0,5.0
16223,Haris Sohail,11.0,12.0,1.0,0.0,91.66666666666666,MJ McClenaghan,['NL McCullum'],caught,Haris Sohail,2014-12-04,Pakistan,Pakistan,Dubai International Cricket Stadium,Pakistan,0,0,0,16.0
16224,Haris Sohail,3.0,9.0,0.0,0.0,33.33333333333333,MJ Henry,['TWM Latham'],caught,Haris Sohail,2014-12-05,Pakistan,New Zealand,Dubai International Cricket Stadium,Pakistan,0,0,0,7.0
16225,Haris Sohail,30.0,24.0,0.0,1.0,125.0,notOut,notOut,notOut,notOut,2015-04-24,Pakistan,Bangladesh,Shere Bangla National Stadium,Pakistan,0,0,0,36.0
16226,Hasan Ali,0.0,1.0,0.0,0.0,0.0,CR Brathwaite,['CR Brathwaite'],run out,Shadab Khan,2017-03-30,Pakistan,Pakistan,"Queen's Park Oval, Port of Spain",Pakistan,0,0,1,2.0
16227,Imad Wasim,4.0,5.0,0.0,0.0,80.0,notOut,notOut,notOut,notOut,2015-05-24,Zimbabwe,Pakistan,Gaddafi Stadium,Pakistan,0,0,0,8.0
16228,Imad Wasim,24.0,14.0,2.0,1.0,171.42857142857142,SL Malinga,"['NLTC Perera', 'SL Malinga']",run out,Sohail Tanvir,2015-08-01,Pakistan,Pakistan,R Premadasa Stadium,Pakistan,0,0,0,32.0
16229,Imad Wasim,19.0,13.0,1.0,1.0,146.15384615384613,LM Jongwe,['CR Ervine'],caught,Imad Wasim,2015-09-27,Pakistan,Pakistan,Harare Sports Club,Pakistan,0,0,0,26.0
16230,Imad Wasim,13.0,9.0,2.0,0.0,144.44444444444446,notOut,notOut,notOut,notOut,2015-09-29,Pakistan,Pakistan,Harare Sports Club,Pakistan,0,0,0,19.0
16231,Imad Wasim,18.0,9.0,1.0,1.0,200.0,MJ Henry,['TA Boult'],caught,Imad Wasim,2016-01-15,Pakistan,Pakistan,Eden Park,Pakistan,0,0,0,25.0
16232,Imad Wasim,8.0,4.0,0.0,1.0,200.0,MJ McClenaghan,['AF Milne'],caught,Imad Wasim,2016-01-17,Pakistan,New Zealand,Seddon Park,Pakistan,0,0,0,14.0
